"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20190429","동북권","성동구","26","16","0.029","0.031","0.4","0.003"
"20190429","동북권","중랑구","16","13","0.031","0.018","0.3","0.006"
"20190429","동북권","동대문구","16","11","0.029","0.033","0.4","0.005"
"20190429","동북권","성북구","22","15","0.023","0.036","0.6","0.003"
"20190429","동북권","도봉구","21","14","0.03","0.02","0.4","0.004"
"20190429","동북권","강북구","22","12","0.033","0.018","0.4","0.002"
"20190429","동북권","노원구","20","14","0.023","0.029","0.5","0.003"
"20190429","서남권","강서구","22","12","0.029","0.036","0.5","0.004"
"20190429","서남권","구로구","27","19","0.023","0.032","0.3","0.004"
"20190429","서남권","영등포구","32","23","0.021","0.029","0.3","0.003"
"20190429","서남권","동작구","25","15","0.02","0.041","0.4","0.003"
"20190429","서남권","관악구","33","22","0.02","0.042","0.4","0.004"
"20190429","서남권","금천구","24","16","0.02","0.038","0.4","0.003"
"20190429","서남권","양천구","25","13","0.023","0.039","0.5","0.003"
"20190429","동남권","강남구","19","13","0.017","0.031","0.3","0.005"
"20190429","동남권","서초구","33","22","0.022","0.036","0.3","0.004"
"20190429","동남권","송파구","28","20","0.013","0.041","0.5","0.002"
"20190429","동남권","강동구","23","15","0.019","0.033","0.4","0.003"
"20190428","도심권","중구","16","10","0.047","0.02","0.3","0.003"
"20190428","도심권","종로구","18","11","0.042","0.017","0.4","0.003"
"20190428","도심권","용산구","13","10","0.034","0.023","0.3","0.003"
"20190428","서북권","은평구","20","15","0.042","0.016","0.3","0.004"
"20190428","서북권","서대문구","19","13","0.041","0.014","0.6","0.004"
"20190428","서북권","마포구","23","15","0.033","0.018","0.3","0.004"
"20190428","동북권","광진구","18","15","0.035","0.019","0.5","0.003"
"20190428","동북권","성동구","20","12","0.045","0.019","0.4","0.003"
"20190428","동북권","중랑구","15","13","0.04","0.015","0.3","0.006"
"20190428","동북권","동대문구","14","10","0.049","0.017","0.3","0"
"20190428","동북권","성북구","18","12","0.041","0.02","0.4","0.003"
"20190428","동북권","도봉구","17","11","0.046","0.009","0.4","0.004"
"20190428","동북권","강북구","22","12","0.044","0.012","0.3","0.002"
"20190428","동북권","노원구","20","14","0.038","0.015","0.3","0.003"
"20190428","서남권","강서구","19","11","0.042","0.019","0.3","0.005"
"20190428","서남권","구로구","17","14","0.035","0.015","0.2","0.004"
"20190428","서남권","영등포구","26","16","0.031","0.014","0.3","0.003"
"20190428","서남권","동작구","20","12","0.037","0.02","0.3","0.003"
"20190428","서남권","관악구","21","14","0.037","0.021","0.3","0.005"
"20190428","서남권","금천구","20","14","0.031","0.024","0.4","0.003"
"20190428","서남권","양천구","20","12","0.035","0.02","0.4","0.004"
"20190428","동남권","강남구","14","10","0.029","0.017","0.3","0.005"
"20190428","동남권","서초구","21","14","0.039","0.017","0.2","0.004"
"20190428","동남권","송파구","17","15","0.036","0.02","0.4","0.003"
"20190428","동남권","강동구","18","12","0.033","0.02","0.4","0.003"
"20190427","도심권","중구","14","7","0.032","0.024","0.4","0.002"
"20190427","도심권","종로구","16","9","0.028","0.024","0.4","0.003"
"20190427","도심권","용산구","11","7","0.025","0.027","0.4","0.002"
"20190427","서북권","은평구","19","10","0.031","0.016","0.3","0.004"
"20190427","서북권","서대문구","16","10","0.028","0.016","0.6","0.003"
"20190427","서북권","마포구","21","12","0.023","0.022","0.4","0.004"
"20190427","동북권","광진구","18","13","0.025","0.022","0.5","0.003"
"20190427","동북권","성동구","19","10","0.028","0.027","0.4","0.003"
"20190427","동북권","중랑구","12","9","0.028","0.017","0.3","0.006"
"20190427","동북권","동대문구","13","8","0.031","0.024","0.4","0.003"
"20190427","동북권","성북구","18","10","0.025","0.027","0.5","0.003"
"20190427","동북권","도봉구","14","10","0.03","0.013","0.3","0.003"
"20190427","동북권","강북구","17","7","0.032","0.013","0.3","0.002"
"20190427","동북권","노원구","16","10","0.027","0.017","0.4","0.003"
"20190427","서남권","강서구","18","8","0.03","0.025","0.4","0.005"
"20190427","서남권","구로구","19","12","0.025","0.022","0.3","0.004"
"20190427","서남권","영등포구","25","15","0.019","0.021","0.3","0.003"
"20190427","서남권","동작구","20","9","0.027","0.028","0.4","0.002"
"20190427","서남권","관악구","21","12","0.028","0.026","0.3","0.005"
"20190427","서남권","금천구","18","12","0.024","0.028","0.4","0.003"
"20190427","서남권","양천구","19","10","0.026","0.028","0.4","0.003"
"20190427","동남권","강남구","12","8","0.022","0.022","0.3","0.005"
"20190427","동남권","서초구","19","13","0.028","0.024","0.2","0.004"
"20190427","동남권","송파구","20","14","0.024","0.028","0.4","0.002"
"20190427","동남권","강동구","15","8","0.024","0.023","0.4","0.003"
"20190426","도심권","중구","8","5","0.03","0.022","0.3","0.002"
"20190426","도심권","종로구","8","4","0.029","0.019","0.5","0.003"
"20190426","도심권","용산구","5","3","0.031","0.017","0.3","0.002"
"20190426","서북권","은평구","11","9","0.032","0.016","0.3","0.003"
"20190426","서북권","서대문구","9","6","0.028","0.015","0.6","0.002"
"20190426","서북권","마포구","13","9","0.027","0.015","0.3","0.004"
"20190426","동북권","광진구","4","7","0.029","0.017","0.4","0.003"
"20190426","동북권","성동구","11","6","0.033","0.016","0.3","0.002"
"20190426","동북권","중랑구","4","2","0.03","0.014","0.2","0.006"
"20190426","동북권","동대문구","5","3","0.032","0.02","0.3","0.003"
"20190426","동북권","성북구","7","5","0.023","0.026","0.5","0.002"
"20190426","동북권","도봉구","6","2","0.029","0.013","0.3","0.003"
"20190426","동북권","강북구","5","2","0.032","0.012","0.3","0.002"
"20190426","동북권","노원구","7","5","0.026","0.016","0.3","0.003"
"20190426","서남권","강서구","13","7","0.027","0.024","0.4","0.004"
"20190426","서남권","구로구","11","11","0.026","0.017","0.2","0.004"
"20190426","서남권","영등포구","20","15","0.021","0.014","0.2","0.002"
"20190426","서남권","동작구","13","6","0.03","0.021","0.3","0.002"
"20190426","서남권","관악구","13","8","0.029","0.02","0.2","0.005"
"20190426","서남권","금천구","14","9","0.026","0.021","0.3","0.002"
"20190426","서남권","양천구","15","8","0.024","0.023","0.4","0.003"
"20190426","동남권","강남구","6","4","0.022","0.017","0.2","0.005"
"20190426","동남권","서초구","9","10","0.03","0.016","0.2","0.004"
"20190426","동남권","송파구","7","10","0.026","0.021","0.3","0.002"
"20190426","동남권","강동구","6","2","0.028","0.016","0.3","0.003"
"20190425","도심권","중구","37","15","0.022","0.031","0.5","0.003"
"20190425","도심권","종로구","37","15","0.025","0.026","0.5","0.003"
"20190425","도심권","용산구","32","14","0.023","0.025","0.4","0.002"
"20190425","서북권","은평구","41","19","0.027","0.019","0.4","0.003"
"20190425","서북권","서대문구","40","21","0.028","0.018","0.6","0.003"
"20190425","서북권","마포구","48","25","0.019","0.021","0.4","0.004"
"20190425","동북권","광진구","40","21","0.021","0.024","0.6","0.003"
"20190425","동북권","성동구","43","19","0.03","0.022","0.4","0.004"
"20190425","동북권","중랑구","35","16","0.028","0.014","0.3","0.006"
"20190425","동북권","동대문구","36","13","0.026","0.024","0.4","0.004"
"20190425","동북권","성북구","37","15","0.02","0.03","0.7","0.002"
"20190425","동북권","도봉구","41","18","0.025","0.017","0.4","0.003"
"20190425","동북권","강북구","45","15","0.025","0.019","0.4","0.002"
"20190425","동북권","노원구","43","19","0.024","0.019","0.4","0.003"
"20190425","서남권","강서구","43","18","0.02","0.031","0.4","0.003"
"20190425","서남권","구로구","43","26","0.017","0.025","0.2","0.004"
"20190425","서남권","영등포구","47","26","0.017","0.023","0.3","0.002"
"20190425","서남권","동작구","41","18","0.019","0.031","0.4","0.003"
"20190425","서남권","관악구","44","23","0.017","0.03","0.3","0.005"
"20190425","서남권","금천구","35","18","0.015","0.029","0.4","0.003"
"20190425","서남권","양천구","45","18","0.015","0.031","0.4","0.003"
"20190425","동남권","강남구","34","16","0.014","0.025","0.3","0.006"
"20190425","동남권","서초구","44","25","0.02","0.025","0.2","0.004"
"20190425","동남권","송파구","37","24","0.018","0.027","0.4","0.003"
"20190425","동남권","강동구","38","16","0.021","0.023","0.4","0.004"
"20190424","도심권","중구","53","33","0.032","0.031","0.5","0.003"
"20190424","도심권","종로구","50","30","0.031","0.034","0.6","0.004"
"20190424","도심권","용산구","46","32","0.021","0.039","0.6","0.003"
"20190424","서북권","은평구","63","45","0.037","0.019","0.5","0.004"
"20190424","서북권","서대문구","67","54","0.036","0.021","0.8","0.004"
"20190424","서북권","마포구","71","54","0.026","0.024","0.4","0.004"
"20190424","동북권","광진구","67","54","0.027","0.03","0.7","0.004"
"20190424","동북권","성동구","67","52","0.029","0.04","0.5","0.004"
"20190424","동북권","중랑구","46","33","0.03","0.023","0.4","0.007"
"20190424","동북권","동대문구","48","33","0.038","0.031","0.5","0.004"
"20190424","동북권","성북구","60","35","0.032","0.033","1","0.003"
"20190424","동북권","도봉구","67","46","0.038","0.016","0.5","0.004"
"20190424","동북권","강북구","58","30","0.033","0.015","0.5","0.003"
"20190424","동북권","노원구","58","37","0.025","0.027","0.5","0.004"
"20190424","서남권","강서구","50","33","0.03","0.032","0.5","0.005"
"20190424","서남권","구로구","66","57","0.028","0.025","0.3","0.004"
"20190424","서남권","영등포구","77","62","0.021","0.029","0.5","0.003"
"20190424","서남권","동작구","52","33","0.029","0.03","0.5","0.003"
"20190424","서남권","관악구","70","55","0.027","0.031","0.4","0.005"
"20190424","서남권","금천구","46","31","0.022","0.031","0.5","0.004"
"20190424","서남권","양천구","60","36","0.023","0.033","0.5","0.004"
"20190424","동남권","강남구","45","33","0.023","0.028","0.4","0.006"
"20190424","동남권","서초구","76","57","0.025","0.033","0.4","0.004"
"20190424","동남권","송파구","58","48","0.025","0.035","0.5","0.003"
"20190424","동남권","강동구","47","32","0.025","0.03","0.5","0.004"
"20190423","도심권","중구","77","34","0.035","0.053","0.7","0.005"
"20190423","도심권","종로구","79","34","0.034","0.051","0.8","0.005"
"20190423","도심권","용산구","82","40","0.032","0.05","0.7","0.004"
"20190423","서북권","은평구","84","39","0.044","0.031","0.6","0.005"
"20190423","서북권","서대문구","90","48","0.038","0.039","0.9","0.005"
"20190423","서북권","마포구","112","59","0.026","0.037","0.7","0.004"
"20190423","동북권","광진구","112","52","0.028","0.046","0.8","0.005"
"20190423","동북권","성동구","109","48","0.035","0.054","0.7","0.005"
"20190423","동북권","중랑구","86","40","0.034","0.035","0.5","0.007"
"20190423","동북권","동대문구","87","36","0.04","0.049","0.7","0.005"
"20190423","동북권","성북구","100","39","0.033","0.049","1.1","0.004"
"20190423","동북권","도봉구","99","41","0.041","0.029","0.6","0.005"
"20190423","동북권","강북구","92","35","0.036","0.031","0.6","0.003"
"20190423","동북권","노원구","93","41","0.026","0.047","0.7","0.005"
"20190423","서남권","강서구","95","45","0.034","0.049","0.8","0.008"
"20190423","서남권","구로구","108","64","0.027","0.042","0.5","0.004"
"20190423","서남권","영등포구","111","63","0.023","0.049","0.7","0.004"
"20190423","서남권","동작구","83","39","0.037","0.044","0.6","0.005"
"20190423","서남권","관악구","107","53","0.029","0.049","0.6","0.005"
"20190423","서남권","금천구","72","34","0.028","0.049","0.6","0.005"
"20190423","서남권","양천구","95","47","0.029","0.049","0.7","0.006"
"20190423","동남권","강남구","87","41","0.026","0.042","0.5","0.007"
"20190423","동남권","서초구","114","57","0.025","0.052","0.5","0.004"
"20190423","동남권","송파구","99","50","0.031","0.051","0.7","0.005"
"20190423","동남권","강동구","91","39","0.029","0.048","0.6","0.005"
"20190422","도심권","중구","74","29","0.035","0.04","0.6","0.003"
"20190422","도심권","종로구","72","27","0.032","0.038","0.6","0.004"
"20190422","도심권","용산구","71","30","0.023","0.045","0.6","0.003"
"20190422","서북권","은평구","98","38","0.039","0.025","0.5","0.004"
"20190422","서북권","서대문구","100","47","0.036","0.028","0.8","0.004"
"20190422","서북권","마포구","114","51","0.028","0.029","0.5","0.004"
"20190422","동북권","광진구","100","51","0.025","0.035","0.7","0.003"
"20190422","동북권","성동구","100","47","0.032","0.043","0.5","0.004"
"20190422","동북권","중랑구","73","32","0.034","0.024","0.4","0.006"
"20190422","동북권","동대문구","71","27","0.041","0.033","0.5","0.004"
"20190422","동북권","성북구","85","27","0.031","0.038","0.9","0.003"
"20190422","동북권","도봉구","89","41","0.041","0.02","0.5","0.004"
"20190422","동북권","강북구","85","27","0.04","0.022","0.5","0.003"
"20190422","동북권","노원구","73","29","0.03","0.031","0.6","0.004"
"20190422","서남권","강서구","93","35","0.032","0.041","0.6","0.006"
"20190422","서남권","구로구","115","57","0.027","0.034","0.4","0.004"
"20190422","서남권","영등포구","105","56","0.022","0.036","0.5","0.003"
"20190422","서남권","동작구","75","34","0.027","0.044","0.6","0.003"
"20190422","서남권","관악구","115","56","0.028","0.041","0.5","0.005"
"20190422","서남권","금천구","72","30","0.023","0.045","0.6","0.004"
"20190422","서남권","양천구","93","35","0.027","0.042","0.6","0.003"
"20190422","동남권","강남구","73","33","0.023","0.035","0.5","0.006"
"20190422","동남권","서초구","110","55","0.027","0.039","0.4","0.004"
